univLabel,alumniLabel,occupationLabel,employerLabel,positionLabel,wiki
Universitas Indonesia,Sri Mulyani Indrawati,politikus,USAID,Dewan Direksi,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,USAID,Menteri Keuangan,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,USAID,Menteri Keuangan,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,USAID,Menteri Keuangan,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,USAID,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,USAID,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,USAID,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,USAID,Majelis Wali Amanat Universitas Indonesia Periode 2019-2024,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,USAID,Majelis Wali Amanat Universitas Indonesia Periode 2019-2024,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,USAID,Majelis Wali Amanat Universitas Indonesia Periode 2019-2024,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,Universitas Indonesia,direktur,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,Universitas Indonesia,direktur,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,Universitas Indonesia,direktur,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,Universitas Indonesia,Dewan Direksi,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,Universitas Indonesia,Dewan Direksi,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,Universitas Indonesia,Dewan Direksi,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,Universitas Indonesia,Menteri Keuangan,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,Universitas Indonesia,Majelis wali amanat  periode 2019-2024,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,Universitas Indonesia,Majelis wali amanat  periode 2019-2024,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,Universitas Indonesia,Majelis wali amanat  periode 2019-2024,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,dosen,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,ekonom,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Sri_Mulyani
Universitas Indonesia,Sri Mulyani Indrawati,politikus,Universitas Indonesia,Menteri Perencanaan Pembangunan Nasional Indonesia,https://en.wikipedia.org/wiki/Sri_Mulyani
Petra Christian University,Stefani Hid,"Author, columnist, cartoonist",-,-,-
Satya Wacana Christian University,Sudhamek Agung Waspodo Sunyoto,-,-,-,-
Indonesian State College of Accountancy,Sudirman Said,-,-,-,-
Universitas Gadjah Mada,Sudjadi,Engineer,-,-,-
Universitas Gadjah Mada,Sudjadnan Parnohadiningrat,"Public servant, diplomat",Foreign Affairs (Indonesia),Ministry,-
Universitas Gadjah Mada,Sudjadnan Parnohadiningrat,"Public servant, diplomat",Indonesia To Australia,Ambassador,-
Universitas Gadjah Mada,Sudjadnan Parnohadiningrat,"Public servant, diplomat",Indonesia To The United States,Ambassador,-
Universitas Gadjah Mada,Sudjadnan Parnohadiningrat,"Public servant, diplomat",The,Secretary general,-
Indonesian Military Academy,Sudrajat,-,-,-,-
Institut Teknologi Bandung,Suhadi Reksowardojo,-,-,-,-
Institut Teknologi Bandung,Suharna Surapranata,-,"Higher Education, Science And Technology",Ministry,-
Institut Teknologi Bandung,Suharna Surapranata,-,"Higher Education, Science, And Technology",Ministry,-
Universitas Gadjah Mada,Sujamto,-,-,-,-
Universitas Gadjah Mada,Sukadji Ranuwihardjo,-,Economics,Professor,-
Universitas Gadjah Mada,Sukadji Ranuwihardjo,Economist,Economics,Professor,-
Diponegoro University,Sukardjan Hadisutikno,-,-,-,-
Universitas Gadjah Mada,Sukardjan Hadisutikno,-,-,-,-
Institut Teknologi Bandung,Sukarno,-,Indonesia,President,-
Institut Teknologi Bandung,Sukarno,Politician,Indonesia,President,-
Institut Teknologi Bandung,Sukarno,activist,Indonesia,President,-
Institut Teknologi Bandung,Sukarno,engineer,Indonesia,President,-
Institut Teknologi Bandung,Sukarno,-,Indonesia,United states,-
Institut Teknologi Bandung,Sukarno,Politician,Indonesia,United states,-
Institut Teknologi Bandung,Sukarno,activist,Indonesia,United states,-
Institut Teknologi Bandung,Sukarno,engineer,Indonesia,United states,-
Institut Teknologi Bandung,Sukarno,-,Indonesia,Prime minister,-
Institut Teknologi Bandung,Sukarno,Politician,Indonesia,Prime minister,-
Institut Teknologi Bandung,Sukarno,activist,Indonesia,Prime minister,-
Institut Teknologi Bandung,Sukarno,engineer,Indonesia,Prime minister,-
University of North Sumatra,Sulaiman Syarif,-,-,-,-
Universitas Gadjah Mada,Sumahadi,-,-,-,-
Universitas Airlangga,Sumaryanto,profesor,Kementerian Riset dan Teknologi Indonesia,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Gadjah Mada,Sumaryanto,profesor,Kementerian Riset dan Teknologi Indonesia,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Negeri Yogyakarta,Sumaryanto,profesor,Kementerian Riset dan Teknologi Indonesia,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Airlangga,Sumaryanto,profesor,Universitas Negeri Yogyakarta,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Gadjah Mada,Sumaryanto,profesor,Universitas Negeri Yogyakarta,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Universitas Negeri Yogyakarta,Sumaryanto,profesor,Universitas Negeri Yogyakarta,rektor,https://en.wikipedia.org/wiki/Sumaryanto
Institut Teknologi Bandung,Supriatna,-,-,-,-
Institut Teknologi Bandung,Surono,-,-,-,-
Syarif Hidayatullah State Islamic University Jakarta,Suryadharma Ali,-,-,-,-
IPB University,Suryopratomo,"Diplomat, journalist",Indonesia To Singapore,Ambassador,-
Institut Pertanian Bogor,Suryopratomo,jurnalis,Kompas,Duta Besar Indonesia untuk Singapura,https://en.wikipedia.org/wiki/Suryopratomo
Institut Pertanian Bogor,Suryopratomo,diplomat,Kompas,Duta Besar Indonesia untuk Singapura,https://en.wikipedia.org/wiki/Suryopratomo
Universitas Gadjah Mada,Susanto Pudjomartono,-,-,-,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Maluku,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Maluku,-
Christian University of Indonesia,Susanty Manuhutu,engineer,-,Puteri Maluku,-
Christian University of Indonesia,Susanty Manuhutu,model,-,Puteri Maluku,-
Christian University of Indonesia,Susanty Manuhutu,architect,-,Puteri Maluku,-
Christian University of Indonesia,Susanty Manuhutu,beauty pageant titleholder,-,Puteri Maluku,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,engineer,-,Puteri Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,model,-,Puteri Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,architect,-,Puteri Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,beauty pageant titleholder,-,Puteri Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Indonesia 1995,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Indonesia 1995,-
Christian University of Indonesia,Susanty Manuhutu,engineer,-,Puteri Indonesia 1995,-
Christian University of Indonesia,Susanty Manuhutu,model,-,Puteri Indonesia 1995,-
Christian University of Indonesia,Susanty Manuhutu,architect,-,Puteri Indonesia 1995,-
Christian University of Indonesia,Susanty Manuhutu,beauty pageant titleholder,-,Puteri Indonesia 1995,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Miss Universe Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Miss Universe Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,engineer,-,Miss Universe Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,model,-,Miss Universe Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,architect,-,Miss Universe Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,beauty pageant titleholder,-,Miss Universe Indonesia,-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Indonesia 1995(Miss Universe Indonesia 1995),-
Christian University of Indonesia,Susanty Manuhutu,-,-,Puteri Indonesia 1995(Miss Universe Indonesia 1995),-
Christian University of Indonesia,Susanty Manuhutu,engineer,-,Puteri Indonesia 1995(Miss Universe Indonesia 1995),-
Christian University of Indonesia,Susanty Manuhutu,model,-,Puteri Indonesia 1995(Miss Universe Indonesia 1995),-
Christian University of Indonesia,Susanty Manuhutu,architect,-,Puteri Indonesia 1995(Miss Universe Indonesia 1995),-
Christian University of Indonesia,Susanty Manuhutu,beauty pageant titleholder,-,Puteri Indonesia 1995(Miss Universe Indonesia 1995),-
Diponegoro University,Susi Pudjiastuti,-,-,-,-
Indonesian Military Academy,Susilo Sudarman,-,-,-,-
IPB University,Suswono,Politician,-,-,-
Maulana Malik Ibrahim State Islamic University Malang,Sutiaji,-,-,-,-
Universitas 17 Agustus 1945 Surabaya,Sutiyoso,manajer olahraga,Badan Intelijen Negara,Gubernur Daerah Khusus Jakarta,https://en.wikipedia.org/wiki/Sutiyoso
Universitas 17 Agustus 1945 Surabaya,Sutiyoso,politikus,Badan Intelijen Negara,Gubernur Daerah Khusus Jakarta,https://en.wikipedia.org/wiki/Sutiyoso
Indonesian Military Academy,Sutiyoso,Politician,Badminton Association Of Indonesia,Chairman,-
Indonesian Military Academy,Sutiyoso,Officer (armed forces),Badminton Association Of Indonesia,Chairman,-
Indonesian Military Academy,Sutiyoso,-,Badminton Association Of Indonesia,Chairman,-
Indonesian Military Academy,Sutiyoso,Politician,Indonesian Justice And Unity Party,Chairman,-
Indonesian Military Academy,Sutiyoso,Officer (armed forces),Indonesian Justice And Unity Party,Chairman,-
Indonesian Military Academy,Sutiyoso,-,Indonesian Justice And Unity Party,Chairman,-
Indonesian Military Academy,Sutiyoso,Politician,Jakarta Governance,Governor,-
Indonesian Military Academy,Sutiyoso,Politician,Jakarta Governance,Governor,-
Indonesian Military Academy,Sutiyoso,Officer (armed forces),Jakarta Governance,Governor,-
Indonesian Military Academy,Sutiyoso,Officer (armed forces),Jakarta Governance,Governor,-
Indonesian Military Academy,Sutiyoso,-,Jakarta Governance,Governor,-
Indonesian Military Academy,Sutiyoso,-,Jakarta Governance,Governor,-
Indonesian Military Academy,Sutiyoso,Politician,Jayakarta Military Command,Commander,-
Indonesian Military Academy,Sutiyoso,Officer (armed forces),Jayakarta Military Command,Commander,-
Indonesian Military Academy,Sutiyoso,-,Jayakarta Military Command,Commander,-
Indonesian Military Academy,Sutiyoso,Politician,State Intelligence Agency,Director,-
Indonesian Military Academy,Sutiyoso,Officer (armed forces),State Intelligence Agency,Director,-
Indonesian Military Academy,Sutiyoso,-,State Intelligence Agency,Director,-
Brawijaya University,Syahda Guruh Langkah Samudera,-,-,-,-
Universitas Gadjah Mada,Syahril Sabirin,-,-,Bank Indonesia,-
Indonesia Open University,Syahrul,-,-,-,-
Hasanuddin University,Syahrul Yasin Limpo,Politician,-,-,-
University of North Sumatra,Syamsuar,-,-,-,-
University of Riau,Syamsuar,-,-,-,-
Indonesian Military Academy,Syarwan Hamid,-,-,-,-
Udayana University,Tan Lioe Ie,poet,-,-,-
Universitas Negeri Jakarta,Tandiyo Rahayu,akademisi,Universitas Negeri Semarang,dekan,-
Universitas Negeri Jakarta,Tandiyo Rahayu,lektor,Universitas Negeri Semarang,dekan,-
Universitas Negeri Semarang,Tandiyo Rahayu,akademisi,Universitas Negeri Semarang,dekan,-
Universitas Negeri Semarang,Tandiyo Rahayu,lektor,Universitas Negeri Semarang,dekan,-
Universitas Gadjah Mada,Tanri Abeng,Businessman,-,-,-
Hasanuddin University,Tanri Abeng,Businessman,-,-,-
Institut Teknologi Bandung,Tatacipta Dirgantara,lektor,Institut Teknologi Bandung,Rektor,-
Institut Teknologi Bandung,Tatacipta Dirgantara,pegawai negeri sipil,Institut Teknologi Bandung,Rektor,-
Institut Teknologi Bandung,Tati Suryati Syamsudin,peneliti,Institut Teknologi Bandung,full professor,-
Institut Teknologi Bandung,Tati Suryati Syamsudin,lektor,Institut Teknologi Bandung,full professor,-
Institut Teknologi Bandung,Tati Suryati Syamsudin,pegawai negeri sipil,Institut Teknologi Bandung,full professor,-
Universitas Indonesia,Taufik Basari,pegawai negeri sipil,Universitas Indonesia,anggota DPR-RI,-
Universitas Indonesia,Taufik Basari,politikus,Universitas Indonesia,anggota DPR-RI,-
Diponegoro University,Taufik Kurniawan,-,-,-,-
Airlangga University,Taufikurrahman Saleh,-,-,-,-
Airlangga University,Taufikurrahman Saleh,Politician,-,-,-
Airlangga University,Taufikurrahman Saleh,lawyer,-,-,-
Sriwijaya University,Taufiq Kiemas,-,Indonesia,First ladies and gentlemen,-
Sriwijaya University,Taufiq Kiemas,Politician,Indonesia,First ladies and gentlemen,-
Sriwijaya University,Taufiq Kiemas,legislator,Indonesia,First ladies and gentlemen,-
Sriwijaya University,Taufiq Kiemas,-,Indonesia,Second ladies and gentlemen,-
Sriwijaya University,Taufiq Kiemas,Politician,Indonesia,Second ladies and gentlemen,-
Sriwijaya University,Taufiq Kiemas,legislator,Indonesia,Second ladies and gentlemen,-
Sriwijaya University,Taufiq Kiemas,-,People'S Consultative Assembly,Speakers,-
Sriwijaya University,Taufiq Kiemas,Politician,People'S Consultative Assembly,Speakers,-
Sriwijaya University,Taufiq Kiemas,legislator,People'S Consultative Assembly,Speakers,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,Officer (armed forces),-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,"Politician, Naval Officer",-,Coordinating Ministry for Political and Security Affairs,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,Officer (armed forces),General Staff Of The Indonesian National Armed Forces,Chief,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,"Politician, Naval Officer",General Staff Of The Indonesian National Armed Forces,Chief,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,Officer (armed forces),Indonesian National Armed Forces Staff And Command School,Commander,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,"Politician, Naval Officer",Indonesian National Armed Forces Staff And Command School,Commander,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,Officer (armed forces),Staff Of The Indonesian Navy,Chief,-
Indonesian Naval Academy,Tedjo Edhy Purdijatno,"* Politician, Naval Officer",Staff Of The Indonesian Navy,Chief,-
Universitas Gadjah Mada,Teguh Setyabudi,Bureaucrat,-,-,-
State University of Jakarta,Teguh Setyabudi,Bureaucrat,-,-,-
University of North Sumatra,Tengku Erry Nuradi,-,-,-,-
Airlangga University,Terawan Agus Putranto,-,-,-,-
Universitas Gadjah Mada,Terawan Agus Putranto,-,-,-,-
Hasanuddin University,Terawan Agus Putranto,-,-,-,-
University of National Education,Tiago Amaral Sarmento,-,-,-,-
Multimedia Nusantara University,Tiara Andini,-,-,23,-
Multimedia Nusantara University,Tiara Andini,Singer,-,23,-
Multimedia Nusantara University,Tiara Andini,dancer,-,23,-
Multimedia Nusantara University,Tiara Andini,rapper,-,23,-
Multimedia Nusantara University,Tiara Andini,celebrity,-,23,-
Multimedia Nusantara University,Tiara Andini,-,-,Indonesian Idol runner up,-
Multimedia Nusantara University,Tiara Andini,Singer,-,Indonesian Idol runner up,-
Multimedia Nusantara University,Tiara Andini,dancer,-,Indonesian Idol runner up,-
Multimedia Nusantara University,Tiara Andini,rapper,-,Indonesian Idol runner up,-
Multimedia Nusantara University,Tiara Andini,celebrity,-,Indonesian Idol runner up,-
Universitas Gadjah Mada,Tifauzia Tyassuma,-,-,-,-
Universitas Gadjah Mada,Tifauzia Tyassuma,Doctor,-,-,-
Universitas Gadjah Mada,Tifauzia Tyassuma,Epidemiologist,-,-,-
Parahyangan Catholic University,Tika Panggabean,Radio personality,-,-,-
Parahyangan Catholic University,Tika Panggabean,-,-,-,-
Parahyangan Catholic University,Tika Panggabean,-,-,-,-
Parahyangan Catholic University,Tika Panggabean,Actress,-,-,-
Parahyangan Catholic University,Tika Panggabean,singer,-,-,-
Parahyangan Catholic University,Tika Panggabean,radio personality,-,-,-
Institut Teknologi Bandung,Titarubi,-,-,-,-
Diponegoro University,Tjahjo Kumolo,-,Home Affairs (Indonesia),Minister,-
Diponegoro University,Tjahjo Kumolo,-,Indonesian Democratic Party Of Struggle,Secretary general,-
Diponegoro University,Tjahjo Kumolo,-,State Apparatus Utilization And Bureaucratic Reform,Ministry,-
Indonesian Air Force Academy,Tjilik Riwut,-,-,-,-
University of National Education,Tjokorda Gde Surya Putra,Politician,-,-,-
Institut Teknologi Bandung,Tjokorda Raka Sukawati,Engineer,-,-,-
Institut Teknologi Bandung,Tjokorda Raka Sukawati,-,-,-,-
Universitas Gadjah Mada,Tjokorda Raka Sukawati,Engineer,-,-,-
Universitas Gadjah Mada,Tjokorda Raka Sukawati,-,-,-,-
Indonesian Military Academy,Tri Budi Utomo,-,-,-,-
IPB University,Tri Mumpuni,Philanthropist,-,-,-
IPB University,Tri Mumpuni,"Independent researcher, social entrepreneur, philanthropist, social activist, and micro-hydropower inventor",-,-,-
Institut Teknologi Sepuluh Nopember,Tri Rismaharini,-,-,-,-
Institut Teknologi Sepuluh Nopember,Tri Rismaharini,pegawai negeri sipil,Pemerintahan Kota Surabaya,Wali Kota Surabaya,https://en.wikipedia.org/wiki/Tri_Rismaharini
Institut Teknologi Sepuluh Nopember,Tri Rismaharini,politikus,Pemerintahan Kota Surabaya,Wali Kota Surabaya,https://en.wikipedia.org/wiki/Tri_Rismaharini
Institut Teknologi Sepuluh Nopember,Tri Rismaharini,pegawai negeri sipil,Pemerintahan Kota Surabaya,Menteri Sosial Indonesia,https://en.wikipedia.org/wiki/Tri_Rismaharini
Institut Teknologi Sepuluh Nopember,Tri Rismaharini,politikus,Pemerintahan Kota Surabaya,Menteri Sosial Indonesia,https://en.wikipedia.org/wiki/Tri_Rismaharini
Universitas Gadjah Mada,Trimarjono,-,-,-,-
Indonesian Military Academy,Try Sutrisno,-,Indonesia,Vice president,-
Indonesian Military Academy,Try Sutrisno,Politician,Indonesia,Vice president,-
Indonesian Military Academy,Try Sutrisno,army officer,Indonesia,Vice president,-
Indonesian Military Academy,Try Sutrisno,-,Indonesian National Armed Forces,Commander,-
Indonesian Military Academy,Try Sutrisno,Politician,Indonesian National Armed Forces,Commander,-
Indonesian Military Academy,Try Sutrisno,army officer,Indonesian National Armed Forces,Commander,-
Indonesian Military Academy,Try Sutrisno,-,Staff Of The Indonesian Army,Chief,-
Indonesian Military Academy,Try Sutrisno,Politician,Staff Of The Indonesian Army,Chief,-
Indonesian Military Academy,Try Sutrisno,army officer,Staff Of The Indonesian Army,Chief,-
Indonesian Military Academy,Tubagus Hasanuddin,-,-,-,-
Institut Teknologi Bandung,Tumpal Tampubolon,Film director,-,-,-
Institut Teknologi Bandung,Tumpal Tampubolon,-,-,-,-
Institut Teknologi Bandung,Tumpal Tampubolon,-,-,-,-
Institut Teknologi Bandung,Tumpal Tampubolon,Director,-,-,-
Institut Teknologi Bandung,Tumpal Tampubolon,screenwriter,-,-,-
Syarif Hidayatullah State Islamic University Jakarta,Ucu Agustin,-,-,-,-
Syarif Hidayatullah State Islamic University Jakarta,Ucu Agustin,Documentary filmmaker,-,-,-
Satya Wacana Christian University,Umbu Dedu Ngara,-,-,-,-
Institut Teknologi Bandung,Umi Dachlan,-,-,-,-
Universitas Indonesia,Valina Singka Subekti,pegawai negeri sipil,Universitas Indonesia,Dewan Kehormatan Penyelenggara Pemilihan Umum,-
